366,democrat,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,0
367,democrat,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,0
368,democrat,-1,1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1
369,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
370,democrat,1,1,1,-1,0,1,1,1,-1,1,0,0,-1,-1,1,1
371,democrat,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,0
372,democrat,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,-1,-1
373,democrat,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,1,0,1
374,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
375,democrat,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1
376,democrat,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1
377,republican,-1,1,-1,1,1,1,0,0,-1,-1,0,0,1,0,0,0
378,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
379,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
380,democrat,1,1,1,-1,-1,1,0,1,1,-1,1,-1,1,-1,1,1
381,democrat,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,0
382,democrat,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,0
383,democrat,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1
384,democrat,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1
385,democrat,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1
386,democrat,-1,0,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,0
387,democrat,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,-1,0
388,democrat,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0
389,democrat,1,-1,1,-1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0
390,democrat,0,0,-1,-1,0,1,0,-1,-1,-1,1,1,-1,1,-1,0
391,democrat,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1
392,republican,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1
393,republican,0,0,0,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,0
394,democrat,1,1,0,0,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,1
395,democrat,1,1,1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,1
396,democrat,1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,1,1
397,democrat,1,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,1,1,-1,1
398,democrat,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
399,republican,-1,1,-1,1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1
400,republican,-1,1,-1,1,1,1,-1,0,-1,-1,0,0,0,1,-1,0
401,republican,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1
402,republican,0,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1
403,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,0,1,-1,-1
404,republican,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
405,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
406,democrat,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1
407,democrat,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1
408,democrat,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,0,1,1,1
409,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
410,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1
411,democrat,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1
412,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
413,republican,1,1,1,1,1,1,1,1,-1,1,0,0,0,1,-1,1
414,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
415,democrat,-1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,1
416,republican,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1
417,democrat,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1
418,democrat,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1
419,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
420,republican,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1
421,democrat,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1
422,democrat,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1
423,democrat,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1
424,democrat,-1,1,1,-1,-1,0,1,1,1,1,1,-1,0,1,1,1
425,democrat,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,0
426,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
427,republican,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1
428,democrat,0,0,0,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1
429,democrat,1,-1,1,-1,0,-1,1,1,1,1,-1,1,-1,0,1,1
430,republican,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1
431,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
432,republican,-1,0,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1
433,republican,-1,-1,-1,1,1,1,0,0,0,0,-1,1,1,1,-1,1
434,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,0,-1
