34,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
35,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
36,republican,1,0,-1,1,1,1,-1,-1,-1,1,-1,1,0,1,-1,1
37,republican,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
38,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
39,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1
40,democrat,1,1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,0
41,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
42,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
43,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
44,democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,0
45,democrat,1,1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,0
46,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
47,democrat,1,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,0
48,democrat,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1
49,republican,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
50,democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1
51,republican,-1,1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,1
52,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0
53,republican,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
54,democrat,1,1,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,-1,0
55,republican,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1
56,republican,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1
57,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
58,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
59,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0
60,democrat,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,0
61,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
62,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0
63,democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1
64,democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,1
65,republican,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1
66,republican,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1
67,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
68,democrat,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1
69,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
70,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,0
71,republican,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1
72,democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0
73,republican,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1
74,democrat,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1
75,democrat,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1
76,democrat,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,0
77,democrat,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1
78,democrat,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1
79,republican,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1
80,democrat,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,0
81,democrat,1,-1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,-1,1
82,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
83,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
84,republican,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
85,democrat,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1
86,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
87,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
88,democrat,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1
89,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,0
90,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
91,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
92,democrat,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,0,1,1
93,democrat,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1
94,democrat,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
95,democrat,1,-1,1,-1,1,1,-1,0,0,-1,1,0,0,0,1,1
96,democrat,-1,-1,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1
97,democrat,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1
98,democrat,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1
99,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1
100,democrat,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1
101,democrat,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1
102,democrat,1,-1,1,-1,1,1,1,-1,0,-1,1,-1,1,1,1,0
103,democrat,1,-1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1,0,-1
104,democrat,0,0,0,0,-1,1,1,1,1,1,0,-1,1,1,-1,0
105,democrat,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1
106,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
107,republican,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,democrat,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
218,democrat,1,0,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,1,0
219,democrat,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1
220,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
221,democrat,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,0
222,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0
223,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1
224,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,-1
225,republican,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
226,democrat,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1
227,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,1
228,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,0,-1,1
229,republican,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1
230,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
231,republican,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1
232,democrat,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,0
233,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
234,democrat,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,0
235,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
236,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
237,democrat,1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1
238,democrat,1,1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,0
239,republican,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1
240,republican,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,1
241,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1
242,republican,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,-1,1,1,1
243,democrat,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1
244,democrat,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1
245,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
246,democrat,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1
247,republican,-1,1,-1,1,1,1,0,-1,-1,-1,-1,0,1,1,-1,-1
248,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,democrat,1,-1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,1
250,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
251,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
252,democrat,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1
253,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
254,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
255,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1
256,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
257,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1
258,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1
259,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
260,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
261,democrat,1,-1,1,-1,-1,0,1,1,1,-1,0,0,-1,0,0,0
262,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1
263,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
264,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
265,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
266,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
267,republican,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1
268,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
269,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
270,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
271,democrat,-1,1,1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,-1,1
272,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0
273,republican,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,0,1
274,republican,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1
275,democrat,-1,-1,1,-1,1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1
276,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1
277,republican,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1
278,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
279,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
280,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1
281,republican,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
282,republican,1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,-1
283,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
284,democrat,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,0,1
285,democrat,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1
286,democrat,-1,-1,1,-1,-1,1,0,1,0,1,1,1,-1,1,1,0
287,democrat,1,1,1,0,-1,1,1,1,1,-1,1,-1,1,-1,0,1
288,democrat,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1
289,democrat,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,0
290,democrat,1,-1,1,-1,0,1,0,1,1,1,-1,-1,1,1,-1,1
291,democrat,1,-1,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,1
292,democrat,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1
293,democrat,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1
294,democrat,-1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,0
295,republican,-1,1,-1,1,1,1,0,0,-1,1,-1,1,0,0,0,0
296,republican,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1
297,democrat,1,1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,1,0
298,democrat,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
299,democrat,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1
300,republican,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1
301,democrat,-1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1
302,republican,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1
303,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
304,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0
305,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
306,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
307,democrat,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,0
308,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
309,democrat,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1
310,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1
311,democrat,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1
312,democrat,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
313,republican,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
314,republican,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
315,republican,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,0,1,0
316,democrat,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,-1
317,democrat,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
318,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
319,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
320,democrat,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1
321,democrat,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1
322,democrat,1,1,1,-1,0,1,-1,0,-1,-1,1,-1,1,1,-1,0
323,democrat,1,1,1,-1,1,1,-1,1,0,1,-1,-1,1,1,-1,0
324,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1
325,democrat,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,1,-1,1
326,democrat,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1
