170,democrat,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,1,0
171,republican,-1,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
172,democrat,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1
173,democrat,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1
174,democrat,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
175,democrat,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
176,republican,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1
177,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,1
178,democrat,0,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,1,0
179,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
180,democrat,0,0,1,-1,-1,-1,1,1,1,0,0,-1,-1,-1,0,0
181,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
182,democrat,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
183,democrat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
185,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,0,-1,-1,1,1
186,democrat,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
187,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
188,republican,1,0,-1,1,1,1,1,1,-1,-1,-1,1,0,1,0,0
189,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
190,republican,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0
191,republican,-1,1,-1,1,1,1,-1,0,-1,1,-1,1,1,1,-1,0
192,democrat,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1
193,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
194,democrat,-1,-1,1,-1,-1,1,1,0,1,1,1,-1,-1,-1,1,1
195,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0
196,democrat,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,0
197,republican,-1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1
198,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,1,0
199,democrat,1,1,-1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,0
200,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1
201,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
202,democrat,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1
203,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
204,republican,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1
205,democrat,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1
206,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
207,republican,1,0,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1
208,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,0,-1,-1,1,1
209,democrat,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1
210,democrat,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1
211,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
212,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1
213,democrat,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1
214,republican,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
215,democrat,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,0
216,democrat,1,1,1,-1,1,1,-1,-1,0,1,-1,-1,-1,1,1,0
217,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
218,democrat,1,0,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,1,0
219,democrat,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1
220,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
221,democrat,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,0
222,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,0
223,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1
224,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,-1
225,republican,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
226,democrat,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1
227,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,1
228,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,0,-1,1
229,republican,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1
230,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
231,republican,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1
232,democrat,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,0
233,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
234,democrat,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,0
235,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
236,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
237,democrat,1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1
238,democrat,1,1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,0
239,republican,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1
240,republican,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,1
241,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1
242,republican,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,-1,1,1,1
243,democrat,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1
244,democrat,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1
245,democrat,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
246,democrat,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,1
247,republican,-1,1,-1,1,1,1,0,-1,-1,-1,-1,0,1,1,-1,-1
248,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,democrat,1,-1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,1
250,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
251,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
252,democrat,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1
253,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
254,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
255,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1
256,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
257,republican,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1
258,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1
259,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
260,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
261,democrat,1,-1,1,-1,-1,0,1,1,1,-1,0,0,-1,0,0,0
262,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1
263,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
264,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
265,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1
266,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1
267,republican,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1
268,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
269,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1
270,democrat,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
271,democrat,-1,1,1,-1,-1,1,1,1,1,-1,0,-1,-1,-1,-1,1
272,democrat,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0
273,republican,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,0,1
274,republican,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1
275,democrat,-1,-1,1,-1,1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1
276,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1
277,republican,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1
278,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
279,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
280,democrat,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1
281,republican,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
282,republican,1,-1,-1,1,1,1,-1,-1,-1,1,-1,0,1,1,-1,-1
283,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1
284,democrat,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,0,1
285,democrat,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1
286,democrat,-1,-1,1,-1,-1,1,0,1,0,1,1,1,-1,1,1,0
287,democrat,1,1,1,0,-1,1,1,1,1,-1,1,-1,1,-1,0,1
288,democrat,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1
289,democrat,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,0
290,democrat,1,-1,1,-1,0,1,0,1,1,1,-1,-1,1,1,-1,1
291,democrat,1,-1,1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,1
292,democrat,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1
293,democrat,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1
294,democrat,-1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,0
295,republican,-1,1,-1,1,1,1,0,0,-1,1,-1,1,0,0,0,0
296,republican,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1
297,democrat,1,1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,1,0
298,democrat,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1
299,democrat,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1
300,republican,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1
301,democrat,-1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1
302,republican,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1
303,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
304,republican,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0
305,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
306,republican,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
307,democrat,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,0
308,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1
309,democrat,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1
310,republican,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1
311,democrat,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1
312,democrat,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
313,republican,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1
314,republican,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
315,republican,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,0,1,0
316,democrat,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,-1
317,democrat,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1
318,democrat,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
319,democrat,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,0
320,democrat,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1
321,democrat,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1
322,democrat,1,1,1,-1,0,1,-1,0,-1,-1,1,-1,1,1,-1,0
323,democrat,1,1,1,-1,1,1,-1,1,0,1,-1,-1,1,1,-1,0
324,republican,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1
325,democrat,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,1,-1,1
326,democrat,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1
